batter, batter_name, des, description, game_pk, hc_x, hc_y, hit_angle, hit_distance, hit_speed, inning, outs, pitcher, pitcher_name, play_id, team_batting, team_fielding, date
607043, Nimmo, Brandon, field_out, hit_into_play, 745848, 89.29, 79.42, 17, 311, 96.9, 9, 1, 682842, Grinch, Unknown, Unknown, Unknown, 2024-03-29
665487, Tatis Jr., Fernando, home_run, hit_into_play, 745435, 24.24, 93.97, 18, 360, 109.6, 8, 1, 643511, Grinch, Unknown, Unknown, Unknown, 2024-03-29
500743, Rojas, Miguel, home_run, hit_into_play, 746167, 23.37, 89.4, 19, 369, 104.9, 7, 1, 606149, Grinch, Unknown, Unknown, Unknown, 2024-03-29
676694, Meyers, Jake, field_out, hit_into_play, 746412, 137.26, 42.81, 28, 386, 99.3, 6, 2, 596133, Grinch, Unknown, Unknown, Unknown, 2024-03-29
666134, Jones, Nolan, double, hit_into_play, 747223, 154.62, 35.24, 32, 409, 103.9, 1, 2, 518876, Grinch, Unknown, Unknown, Unknown, 2024-03-29
518692, Freeman, Freddie, field_out, hit_into_play, 746167, 121.63, 78.94, 22, 300, 92.2, 1, 1, 668868, Grinch, Unknown, Unknown, Unknown, 2024-03-29
642180, Wade, Tyler, field_out, hit_into_play, 745435, 87.1, 68.77, 22, 337, 94.6, 7, 1, 694738, Grinch, Unknown, Unknown, Unknown, 2024-03-29
666971, Gurriel Jr., Lourdes, home_run, hit_into_play, 747223, 17.09, 86.13, 39, 385, 103, 1, 2, 615698, Grinch, Unknown, Unknown, Unknown, 2024-03-29
656305, Chapman, Matt, home_run, hit_into_play, 745435, 3.51, 76.81, 26, 424, 111.7, 9, 1, 658648, Grinch, Unknown, Unknown, Unknown, 2024-03-29
519317, Stanton, Giancarlo, home_run, hit_into_play, 746412, 76.65, 36.77, 21, 419, 109.7, 9, 1, 656232, Grinch, Unknown, Unknown, Unknown, 2024-03-29
671732, Butler, Lawrence, field_out, hit_into_play, 745682, 105.81, 68.12, 36, 328, 97.2, 7, 2, 683769, Grinch, Unknown, Unknown, Unknown, 2024-03-29
608070, Ramírez, José, home_run, hit_into_play, 745682, 222.3, 80.37, 25, 353, 93.2, 1, 1, 548389, Grinch, Unknown, Unknown, Unknown, 2024-03-29
572191, Taylor, Michael A., double, hit_into_play, 746091, 104.38, 35.23, 25, 406, 104.8, 4, 0, 663773, Grinch, Unknown, Unknown, Unknown, 2024-03-29
516782, Marte, Starling, field_out, hit_into_play, 745848, 203.48, 73.9, 29, 362, 98.1, 7, 2, 656730, Grinch, Unknown, Unknown, Unknown, 2024-03-29
656305, Chapman, Matt, home_run, hit_into_play, 745435, 144.79, 35.5, 25, 407, 104.2, 1, 2, 605397, Grinch, Unknown, Unknown, Unknown, 2024-03-29
701538, Merrill, Jackson, field_out, hit_into_play, 745435, 141.16, 61.45, 34, 342, 92.8, 7, 2, 694738, Grinch, Unknown, Unknown, Unknown, 2024-03-29
683011, Volpe, Anthony, double, hit_into_play, 746412, 220.19, 99.07, 19, 305, 100, 9, 1, 656232, Grinch, Unknown, Unknown, Unknown, 2024-03-29
624424, Conforto, Michael, single, hit_into_play, 745435, 185.64, 60.84, 23, 371, 104, 1, 2, 605397, Grinch, Unknown, Unknown, Unknown, 2024-03-29
547989, Abreu, José, field_out, hit_into_play, 746412, 107.03, 55.2, 30, 358, 93.3, 1, 2, 607074, Grinch, Unknown, Unknown, Unknown, 2024-03-29
572233, Walker, Christian, home_run, hit_into_play, 747223, 42.42, 54.76, 19, 411, 111.7, 1, 2, 615698, Grinch, Unknown, Unknown, Unknown, 2024-03-29
453568, Blackmon, Charlie, triple, hit_into_play, 747223, 165.45, 49.36, 25, 396, 100.3, 8, 2, 573009, Grinch, Unknown, Unknown, Unknown, 2024-03-29
606192, Hernández, Teoscar, home_run, hit_into_play, 746167, 224.67, 82.68, 27, 366, 100.3, 2, 1, 668868, Grinch, Unknown, Unknown, Unknown, 2024-03-29
641857, McMahon, Ryan, field_out, hit_into_play, 747223, 51.24, 88.6, 42, 329, 94.2, 2, 0, 518876, Grinch, Unknown, Unknown, Unknown, 2024-03-29
808982, Lee, Jung Hoo, field_out, hit_into_play, 745435, 128.67, 47.69, 17, 374, 108, 8, 2, 660853, Grinch, Unknown, Unknown, Unknown, 2024-03-29
671213, Casas, Triston, field_out, hit_into_play, 745276, 112.6, 66.06, 39, 331, 104.5, 1, 2, 669923, Grinch, Unknown, Unknown, Unknown, 2024-03-29
553869, Díaz, Elias, home_run, hit_into_play, 747223, 63.59, 44.7, 25, 411, 104.4, 2, 1, 518876, Grinch, Unknown, Unknown, Unknown, 2024-03-29
595777, Profar, Jurickson, field_out, hit_into_play, 745435, 94.41, 80.14, 45, 305, 97.9, 2, 1, 690986, Grinch, Unknown, Unknown, Unknown, 2024-03-29
592626, Pederson, Joc, double, hit_into_play, 747223, 72.93, 62.16, 22, 362, 102, 1, 2, 615698, Grinch, Unknown, Unknown, Unknown, 2024-03-29
656305, Chapman, Matt, double, hit_into_play, 745435, 97.95, 53.01, 18, 368, 105.3, 7, 2, 663568, Grinch, Unknown, Unknown, Unknown, 2024-03-29
642715, Adames, Willy, field_out, hit_into_play, 745848, 175.61, 83.6, 43, 311, 95.6, 2, 0, 500779, Grinch, Unknown, Unknown, Unknown, 2024-03-29
516782, Marte, Starling, home_run, hit_into_play, 745848, 70.81, 55.34, 18, 381, 109.2, 2, 1, 642547, Grinch, Unknown, Unknown, Unknown, 2024-03-29
672515, Moreno, Gabriel, field_out, hit_into_play, 747223, 151.45, 70.65, 27, 324, 88.1, 7, 0, 656234, Grinch, Unknown, Unknown, Unknown, 2024-03-29
683011, Volpe, Anthony, field_out, hit_into_play, 746412, 98.55, 79.86, 45, 304, 96.5, 2, 2, 664299, Grinch, Unknown, Unknown, Unknown, 2024-03-29
686823, Brennan, Will, field_out, hit_into_play, 745682, 174.75, 85.9, 16, 306, 104.2, 7, 2, 687765, Grinch, Unknown, Unknown, Unknown, 2024-03-29
650559, De La Cruz, Bryan, field_out, hit_into_play, 746091, 127.56, 40.42, 33, 392, 99.2, 8, 1, 676596, Grinch, Unknown, Unknown, Unknown, 2024-03-29
665161, Peña, Jeremy, field_out, hit_into_play, 746412, 213.93, 103.38, 23, 320, 97.3, 2, 1, 607074, Grinch, Unknown, Unknown, Unknown, 2024-03-29
672515, Moreno, Gabriel, field_out, hit_into_play, 747223, 141.32, 58.68, 25, 349, 94.2, 1, 2, 615698, Grinch, Unknown, Unknown, Unknown, 2024-03-29
808982, Lee, Jung Hoo, field_out, hit_into_play, 745435, 170.94, 65.7, 27, 347, 92.1, 2, 1, 605397, Grinch, Unknown, Unknown, Unknown, 2024-03-29
649966, Urías, Luis, field_out, hit_into_play, 745276, 66.26, 91.52, 44, 304, 101.9, 3, 0, 601713, Grinch, Unknown, Unknown, Unknown, 2024-03-29
542194, Bethancourt, Christian, field_out, hit_into_play, 746091, 166.37, 85.11, 37, 300, 88.3, 3, 0, 527048, Grinch, Unknown, Unknown, Unknown, 2024-03-29
655316, Monasterio, Andruw, field_out, hit_into_play, 745848, 118.85, 76.85, 38, 304, 90.2, 3, 0, 500779, Grinch, Unknown, Unknown, Unknown, 2024-03-29
672695, Perdomo, Geraldo, field_out, hit_into_play, 747223, 59.2, 89.83, 21, 316, 97.2, 2, 1, 615698, Grinch, Unknown, Unknown, Unknown, 2024-03-29
518692, Freeman, Freddie, field_out, hit_into_play, 746167, 138.57, 72.48, 36, 316, 87, 4, 0, 668868, Grinch, Unknown, Unknown, Unknown, 2024-03-29
607208, Turner, Trea, field_out, hit_into_play, 745604, 74.16, 84.16, 17, 312, 102.8, 4, 0, 675911, Grinch, Unknown, Unknown, Unknown, 2024-03-29
543807, Springer, George, home_run, hit_into_play, 745117, 23.84, 92.97, 25, 362, 100.1, 3, 2, 650644, Grinch, Unknown, Unknown, Unknown, 2024-03-29
670541, Alvarez, Yordan, field_out, hit_into_play, 746412, 78.73, 76.31, 18, 326, 101.4, 3, 0, 607074, Grinch, Unknown, Unknown, Unknown, 2024-03-29
656305, Chapman, Matt, field_out, hit_into_play, 745435, 186.65, 108.42, 16, 303, 99, 3, 0, 605397, Grinch, Unknown, Unknown, Unknown, 2024-03-29
592885, Yelich, Christian, home_run, hit_into_play, 745848, 190.06, 55.06, 19, 389, 108.7, 4, 0, 500779, Grinch, Unknown, Unknown, Unknown, 2024-03-29
664040, Lowe, Brandon, home_run, hit_into_play, 745117, 177.44, 26.26, 23, 444, 111, 3, 0, 605135, Grinch, Unknown, Unknown, Unknown, 2024-03-29
606192, Hernández, Teoscar, home_run, hit_into_play, 746167, 57.26, 66.04, 34, 370, 96.7, 4, 1, 668868, Grinch, Unknown, Unknown, Unknown, 2024-03-29
605204, Davis, J.D., home_run, hit_into_play, 745682, 159.72, 36.59, 27, 410, 104.9, 4, 0, 671106, Grinch, Unknown, Unknown, Unknown, 2024-03-29
666971, Gurriel Jr., Lourdes, field_out, hit_into_play, 747223, 94.59, 75.68, 29, 362, 92.8, 3, 0, 615698, Grinch, Unknown, Unknown, Unknown, 2024-03-29
542303, Ozuna, Marcell, field_out, hit_into_play, 745604, 85.27, 82.61, 20, 307, 96.9, 4, 2, 554430, Grinch, Unknown, Unknown, Unknown, 2024-03-29
642731, Estrada, Thairo, field_out, hit_into_play, 745435, 112.07, 59.61, 34, 346, 94.4, 4, 0, 605397, Grinch, Unknown, Unknown, Unknown, 2024-03-29
592518, Machado, Manny, home_run, hit_into_play, 745435, 40.06, 62.05, 27, 398, 104.1, 4, 1, 690986, Grinch, Unknown, Unknown, Unknown, 2024-03-29
656582, Joe, Connor, double, hit_into_play, 746091, 170.1, 48.37, 25, 387, 102, 6, 2, 663773, Grinch, Unknown, Unknown, Unknown, 2024-03-29
607043, Nimmo, Brandon, field_out, hit_into_play, 745848, 198.7, 91.82, 18, 319, 105.3, 3, 2, 642547, Grinch, Unknown, Unknown, Unknown, 2024-03-29
670623, Paredes, Isaac, field_out, hit_into_play, 745117, 38.12, 114.13, 48, 304, 99.1, 3, 0, 605135, Grinch, Unknown, Unknown, Unknown, 2024-03-29
664040, Lowe, Brandon, field_out, hit_into_play, 745117, 104.07, 76, 41, 319, 95.7, 8, 2, 641149, Grinch, Unknown, Unknown, Unknown, 2024-03-29
666703, Rosario, Eguy, double, hit_into_play, 745435, 187.97, 66.55, 30, 361, 96.9, 5, 0, 690986, Grinch, Unknown, Unknown, Unknown, 2024-03-29
624413, Alonso, Pete, field_out, hit_into_play, 745848, 47.12, 84.95, 26, 341, 94.7, 4, 1, 642547, Grinch, Unknown, Unknown, Unknown, 2024-03-29
660707, Montero, Elehuris, field_out, hit_into_play, 747223, 129.97, 37.05, 25, 400, 103.3, 5, 2, 518876, Grinch, Unknown, Unknown, Unknown, 2024-03-29
643446, McNeil, Jeff, field_out, hit_into_play, 745848, 152.18, 77.05, 39, 310, 88.4, 4, 2, 642547, Grinch, Unknown, Unknown, Unknown, 2024-03-29
665828, Cabrera, Oswaldo, double, hit_into_play, 746412, 67.72, 77.09, 39, 335, 92.9, 5, 2, 664299, Grinch, Unknown, Unknown, Unknown, 2024-03-29
596142, Sánchez, Gary, field_out, hit_into_play, 745848, 138.68, 54.37, 36, 359, 106.3, 5, 0, 500779, Grinch, Unknown, Unknown, Unknown, 2024-03-29
593428, Bogaerts, Xander, field_out, hit_into_play, 745435, 66.98, 84.07, 48, 318, 99.8, 5, 2, 690986, Grinch, Unknown, Unknown, Unknown, 2024-03-29
666163, Rortvedt, Ben, field_out, hit_into_play, 745117, 139.74, 52.88, 22, 363, 101.9, 4, 2, 605135, Grinch, Unknown, Unknown, Unknown, 2024-03-29
665487, Tatis Jr., Fernando, home_run, hit_into_play, 745435, 22.1, 52.51, 25, 441, 114.9, 6, 0, 690986, Grinch, Unknown, Unknown, Unknown, 2024-03-29
592178, Bryant, Kris, field_out, hit_into_play, 747223, 208.14, 99.11, 42, 318, 95.7, 6, 2, 518876, Grinch, Unknown, Unknown, Unknown, 2024-03-29
656305, Chapman, Matt, field_out, hit_into_play, 745435, 84.12, 81.85, 43, 309, 96.2, 5, 1, 605397, Grinch, Unknown, Unknown, Unknown, 2024-03-29
669016, Marsh, Brandon, home_run, hit_into_play, 745604, 90.1, 48.37, 29, 396, 103.9, 5, 1, 675911, Grinch, Unknown, Unknown, Unknown, 2024-03-29
641487, Crawford, J.P., home_run, hit_into_play, 745276, 232.98, 86.87, 29, 381, 105.5, 6, 1, 601713, Grinch, Unknown, Unknown, Unknown, 2024-03-29
650333, Arraez, Luis, field_out, hit_into_play, 746091, 63.65, 76.63, 29, 339, 92.7, 5, 0, 527048, Grinch, Unknown, Unknown, Unknown, 2024-03-29
673490, Kim, Ha-Seong, field_out, hit_into_play, 745435, 157.21, 51.01, 26, 374, 99.6, 6, 2, 690986, Grinch, Unknown, Unknown, Unknown, 2024-03-29
676694, Meyers, Jake, field_out, hit_into_play, 746412, 92.03, 82.27, 37, 302, 86.5, 4, 0, 607074, Grinch, Unknown, Unknown, Unknown, 2024-03-29
665489, Guerrero Jr., Vladimir, field_out, hit_into_play, 745117, 80.88, 75.16, 19, 326, 96, 6, 0, 650644, Grinch, Unknown, Unknown, Unknown, 2024-03-29
514888, Altuve, Jose, field_out, hit_into_play, 746412, 139.25, 74.53, 23, 311, 88.5, 4, 1, 607074, Grinch, Unknown, Unknown, Unknown, 2024-03-29
605137, Bell, Josh, double, hit_into_play, 746091, 193.63, 86.21, 21, 352, 101.5, 5, 1, 527048, Grinch, Unknown, Unknown, Unknown, 2024-03-29
605204, Davis, J.D., home_run, hit_into_play, 745682, 133.11, 31.58, 34, 414, 100.6, 6, 0, 671106, Grinch, Unknown, Unknown, Unknown, 2024-03-29
664056, Bader, Harrison, field_out, hit_into_play, 745848, 107.91, 69.07, 23, 325, 93.7, 6, 1, 642547, Grinch, Unknown, Unknown, Unknown, 2024-03-29
621566, Olson, Matt, double, hit_into_play, 745604, 38.9, 104.93, 17, 316, 101.9, 6, 2, 554430, Grinch, Unknown, Unknown, Unknown, 2024-03-29
457759, Turner, Justin, field_out, hit_into_play, 745117, 111.78, 56.9, 26, 353, 90.3, 6, 2, 650644, Grinch, Unknown, Unknown, Unknown, 2024-03-29
663656, Tucker, Kyle, field_out, hit_into_play, 746412, 191.55, 93.49, 15, 308, 99.3, 5, 0, 607074, Grinch, Unknown, Unknown, Unknown, 2024-03-29
519317, Stanton, Giancarlo, field_out, hit_into_play, 746412, 135.44, 71.44, 18, 318, 94.8, 6, 2, 664299, Grinch, Unknown, Unknown, Unknown, 2024-03-29
596115, Story, Trevor, field_out, hit_into_play, 745276, 213.67, 111.01, 40, 306, 89.7, 7, 0, 669923, Grinch, Unknown, Unknown, Unknown, 2024-03-29
671739, Harris II, Michael, home_run, hit_into_play, 745599, 188.36, 61.31, 41, 374, 105, 9, 0, 641401, Grinch, Unknown, Unknown, Unknown, 2024-03-30
683146, Baty, Brett, home_run, hit_into_play, 745850, 185.68, 37.57, 29, 424, 108.2, 8, 1, 571948, Grinch, Unknown, Unknown, Unknown, 2024-03-30
643289, Dubón, Mauricio, field_out, hit_into_play, 746410, 192.5, 94.22, 28, 307, 89.6, 7, 0, 641656, Grinch, Unknown, Unknown, Unknown, 2024-03-30
650333, Arraez, Luis, field_out, hit_into_play, 746087, 77.71, 85.9, 22, 306, 93.6, 1, 0, 683003, Grinch, Unknown, Unknown, Unknown, 2024-03-30
682985, Greene, Riley, field_out, hit_into_play, 746818, 149.05, 45.47, 23, 383, 105.3, 9, 0, 605154, Grinch, Unknown, Unknown, Unknown, 2024-03-30
624585, Soler, Jorge, field_out, hit_into_play, 745436, 106.66, 69.53, 25, 387, 100.6, 5, 2, 666745, Grinch, Unknown, Unknown, Unknown, 2024-03-30
643217, Benintendi, Andrew, field_out, hit_into_play, 746818, 119.7, 71, 17, 319, 99.8, 9, 0, 571946, Grinch, Unknown, Unknown, Unknown, 2024-03-30
678554, Mead, Curtis, field_out, hit_into_play, 745119, 113.88, 60.88, 24, 343, 93.4, 8, 0, 641835, Grinch, Unknown, Unknown, Unknown, 2024-03-30
666397, Julien, Edouard, double, hit_into_play, 746333, 45.83, 76.38, 24, 361, 100.3, 8, 0, 663704, Grinch, Unknown, Unknown, Unknown, 2024-03-30
687363, Scott II, Victor, field_out, hit_into_play, 746168, 183.54, 71.71, 19, 345, 102.8, 6, 0, 543339, Grinch, Unknown, Unknown, Unknown, 2024-03-30
605141, Betts, Mookie, double, hit_into_play, 746168, 48.95, 125.84, 17, 323, 105.1, 7, 0, 668941, Grinch, Unknown, Unknown, Unknown, 2024-03-30
607043, Nimmo, Brandon, field_out, hit_into_play, 745850, 125.3, 189.07, 19, 351, 102.4, 8, 2, 571948, Grinch, Unknown, Unknown, Unknown, 2024-03-30
543807, Springer, George, field_out, hit_into_play, 745119, 108.23, 80.15, 29, 300, 82.1, 7, 2, 664208, Grinch, Unknown, Unknown, Unknown, 2024-03-30
605141, Betts, Mookie, home_run, hit_into_play, 746168, 73.78, 42.23, 29, 388, 100.1, 9, 1, 664854, Grinch, Unknown, Unknown, Unknown, 2024-03-30
663586, Riley, Austin, double, hit_into_play, 745599, 100.05, 44.97, 21, 385, 105.5, 8, 1, 642397, Grinch, Unknown, Unknown, Unknown, 2024-03-30
656582, Joe, Connor, field_out, hit_into_play, 746087, 217.25, 113.71, 27, 308, 89, 1, 0, 677960, Grinch, Unknown, Unknown, Unknown, 2024-03-30
643393, Kemp, Tony, field_out, hit_into_play, 747063, 194.24, 75.12, 31, 348, 93.4, 8, 0, 643256, Grinch, Unknown, Unknown, Unknown, 2024-03-30
679845, Loftin, Nick, field_out, hit_into_play, 746333, 109.43, 56.4, 35, 355, 97.3, 7, 1, 660896, Grinch, Unknown, Unknown, Unknown, 2024-03-30
645277, Albies, Ozzie, home_run, hit_into_play, 745599, 179.05, 50.01, 29, 391, 97.3, 1, 0, 605400, Grinch, Unknown, Unknown, Unknown, 2024-03-30
593160, Merrifield, Whit, field_out, hit_into_play, 745599, 162.54, 83.75, 35, 300, 84.7, 1, 2, 445926, Grinch, Unknown, Unknown, Unknown, 2024-03-30
677587, Rocchio, Brayan, double, hit_into_play, 745684, 101.96, 27.89, 19, 381, 102.6, 9, 1, 695243, Grinch, Unknown, Unknown, Unknown, 2024-03-30
666135, Kirilloff, Alex, field_out, hit_into_play, 746333, 148.34, 46.5, 29, 381, 98.8, 8, 0, 663704, Grinch, Unknown, Unknown, Unknown, 2024-03-30
683002, Henderson, Gunnar, home_run, hit_into_play, 747063, 154.79, 31.91, 29, 419, 106.6, 1, 0, 656288, Grinch, Unknown, Unknown, Unknown, 2024-03-30
543228, Gomes, Yan, field_out, hit_into_play, 745037, 149.35, 61.21, 37, 346, 95.4, 8, 0, 489446, Grinch, Unknown, Unknown, Unknown, 2024-03-30
455117, Maldonado, Martín, field_out, hit_into_play, 746818, 104.68, 41.51, 30, 401, 102.5, 4, 2, 656412, Grinch, Unknown, Unknown, Unknown, 2024-03-30
687401, Ortiz, Joey, field_out, hit_into_play, 745850, 152.66, 80.33, 15, 303, 99.4, 9, 1, 621242, Grinch, Unknown, Unknown, Unknown, 2024-03-30
596115, Story, Trevor, field_out, hit_into_play, 745278, 182.48, 90.43, 40, 303, 92.7, 10, 2, 642048, Grinch, Unknown, Unknown, Unknown, 2024-03-30
682985, Greene, Riley, home_run, hit_into_play, 746818, 91.26, 42.78, 31, 396, 104.5, 7, 0, 608678, Grinch, Unknown, Unknown, Unknown, 2024-03-30
650859, Rengifo, Luis, field_out, hit_into_play, 747063, 74.54, 73.34, 22, 335, 96, 8, 1, 657097, Grinch, Unknown, Unknown, Unknown, 2024-03-30
808982, Lee, Jung Hoo, home_run, hit_into_play, 745436, 193.37, 49.05, 32, 406, 104.4, 8, 1, 676680, Grinch, Unknown, Unknown, Unknown, 2024-03-30
608070, Ramírez, José, field_out, hit_into_play, 745684, 102.8, 39.19, 28, 397, 100, 1, 1, 676664, Grinch, Unknown, Unknown, Unknown, 2024-03-30
670541, Alvarez, Yordan, field_out, hit_into_play, 746410, 47.19, 101.56, 42, 309, 96, 1, 1, 573186, Grinch, Unknown, Unknown, Unknown, 2024-03-30
624413, Alonso, Pete, home_run, hit_into_play, 745850, 54.11, 50.84, 18, 406, 113.8, 9, 1, 682842, Grinch, Unknown, Unknown, Unknown, 2024-03-30
665862, Chisholm Jr., Jazz, field_out, hit_into_play, 746087, 196.44, 97.53, 22, 304, 101.7, 8, 1, 669796, Grinch, Unknown, Unknown, Unknown, 2024-03-30
666158, Lux, Gavin, field_out, hit_into_play, 746168, 122.41, 47.77, 25, 374, 97.2, 5, 0, 669461, Grinch, Unknown, Unknown, Unknown, 2024-03-30
593871, Polanco, Jorge, field_out, hit_into_play, 745278, 114.65, 58.51, 38, 349, 97.9, 1, 1, 676710, Grinch, Unknown, Unknown, Unknown, 2024-03-30
669707, Triolo, Jared, field_out, hit_into_play, 746087, 72.6, 80.67, 38, 320, 87.9, 7, 1, 677053, Grinch, Unknown, Unknown, Unknown, 2024-03-30
680757, Kwan, Steven, home_run, hit_into_play, 745684, 206.28, 46.71, 29, 424, 102.5, 7, 2, 547184, Grinch, Unknown, Unknown, Unknown, 2024-03-30
669394, Burger, Jake, field_out, hit_into_play, 746087, 75.23, 80.42, 35, 319, 91.2, 8, 2, 669796, Grinch, Unknown, Unknown, Unknown, 2024-03-30
666150, Fletcher, Dominic, field_out, hit_into_play, 746818, 139.78, 72.98, 31, 358, 97.1, 8, 0, 676684, Grinch, Unknown, Unknown, Unknown, 2024-03-30
643217, Benintendi, Andrew, field_out, hit_into_play, 746818, 65.65, 89.01, 35, 312, 89.9, 5, 0, 656412, Grinch, Unknown, Unknown, Unknown, 2024-03-30
572761, Carpenter, Matt, field_out, hit_into_play, 746168, 131.04, 91.38, 33, 373, 99.4, 8, 1, 669165, Grinch, Unknown, Unknown, Unknown, 2024-03-30
660688, Ruiz, Keibert, home_run, hit_into_play, 746736, 238.11, 93.29, 37, 397, 106.8, 8, 1, 608371, Grinch, Unknown, Unknown, Unknown, 2024-03-30
664728, Isbel, Kyle, field_out, hit_into_play, 746333, 122.91, 78.53, 30, 300, 83.9, 7, 2, 660896, Grinch, Unknown, Unknown, Unknown, 2024-03-30
673548, Suzuki, Seiya, field_out, hit_into_play, 745037, 133.43, 42.38, 35, 387, 103.9, 6, 1, 622250, Grinch, Unknown, Unknown, Unknown, 2024-03-30
666181, Benson, Will, field_out, hit_into_play, 746736, 71.54, 64.98, 41, 358, 101.2, 7, 2, 607179, Grinch, Unknown, Unknown, Unknown, 2024-03-30
527038, Flores, Wilmer, field_out, hit_into_play, 745436, 123.38, 50.78, 26, 385, 100, 6, 2, 666745, Grinch, Unknown, Unknown, Unknown, 2024-03-30
665828, Cabrera, Oswaldo, home_run, hit_into_play, 746410, 213.66, 91.99, 32, 341, 90.3, 7, 0, 650556, Grinch, Unknown, Unknown, Unknown, 2024-03-30
688363, Pauley, Graham, home_run, hit_into_play, 745436, 232.12, 98.35, 34, 352, 96.5, 9, 1, 666808, Grinch, Unknown, Unknown, Unknown, 2024-03-30
683011, Volpe, Anthony, home_run, hit_into_play, 746410, 63.31, 60.92, 32, 375, 96.9, 8, 2, 519151, Grinch, Unknown, Unknown, Unknown, 2024-03-30
687231, Hernaiz, Darell, field_out, hit_into_play, 745684, 218.3, 108.17, 31, 319, 91.4, 8, 2, 595881, Grinch, Unknown, Unknown, Unknown, 2024-03-30
669699, Shewmake, Braden, field_out, hit_into_play, 746818, 135.79, 68.53, 37, 325, 100.7, 8, 1, 676684, Grinch, Unknown, Unknown, Unknown, 2024-03-30
694671, Langford, Wyatt, field_out, hit_into_play, 745037, 103.78, 47.32, 34, 379, 101, 5, 1, 621016, Grinch, Unknown, Unknown, Unknown, 2024-03-30
641355, Bellinger, Cody, field_out, hit_into_play, 745037, 133.04, 78.19, 23, 302, 87.3, 6, 2, 622250, Grinch, Unknown, Unknown, Unknown, 2024-03-30
624512, McGuire, Reese, double, hit_into_play, 745278, 222.87, 96.38, 18, 321, 102.9, 10, 2, 663423, Grinch, Unknown, Unknown, Unknown, 2024-03-30
518792, Heyward, Jason, field_out, hit_into_play, 746168, 141.17, 69.59, 43, 322, 96.6, 8, 2, 552640, Grinch, Unknown, Unknown, Unknown, 2024-03-30
596129, Vogelbach, Daniel, field_out, hit_into_play, 745119, 111.31, 69.13, 25, 325, 89.2, 8, 2, 592094, Grinch, Unknown, Unknown, Unknown, 2024-03-30
657757, Sheets, Gavin, field_out, hit_into_play, 746818, 124.01, 58.29, 30, 349, 95.5, 10, 1, 571946, Grinch, Unknown, Unknown, Unknown, 2024-03-30
621566, Olson, Matt, field_out, hit_into_play, 745599, 97.26, 77.72, 31, 310, 88.5, 8, 1, 642397, Grinch, Unknown, Unknown, Unknown, 2024-03-30
621493, Ward, Taylor, field_out, hit_into_play, 747063, 192.64, 70.44, 23, 357, 103.3, 1, 2, 680570, Grinch, Unknown, Unknown, Unknown, 2024-03-30
623993, Santander, Anthony, home_run, hit_into_play, 747063, 196.72, 72.09, 32, 359, 98, 6, 0, 670871, Grinch, Unknown, Unknown, Unknown, 2024-03-30
681807, Fry, David, field_out, hit_into_play, 745684, 99.78, 52.21, 30, 369, 95.2, 2, 0, 676664, Grinch, Unknown, Unknown, Unknown, 2024-03-30
621020, Swanson, Dansby, home_run, hit_into_play, 745037, 66.08, 53.5, 22, 389, 107.7, 2, 0, 674003, Grinch, Unknown, Unknown, Unknown, 2024-03-30
669707, Triolo, Jared, double, hit_into_play, 746087, 68.66, 55.41, 25, 380, 101.3, 5, 1, 664350, Grinch, Unknown, Unknown, Unknown, 2024-03-30
672279, Siani, Michael, field_out, hit_into_play, 746168, 182.73, 112.66, 24, 340, 93.1, 9, 0, 669165, Grinch, Unknown, Unknown, Unknown, 2024-03-30
660162, Moncada, Yoán, field_out, hit_into_play, 746818, 109.69, 64.76, 18, 335, 101.8, 5, 1, 656412, Grinch, Unknown, Unknown, Unknown, 2024-03-30
